#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
PNFGHFNJ_14977	1	261	17	261	100	4.6705	36.7	55.1
PNFGHFNJ_14978	1	120	8	120	100	3.3	35.2	55
PNFGHFNJ_14979	1	249	16	249	100	6.71486	36.1	60
PNFGHFNJ_14980	1	300	24	300	100	4.91333	37.9	56.8
PNFGHFNJ_14981	1	159	16	159	100	5.33962	36.4	54.5
PNFGHFNJ_14982	1	249	12	249	100	3.85542	36.6	48.2
PNFGHFNJ_14983	1	105	4	105	100	2.45714	38.3	60
PNFGHFNJ_14984	1	168	15	168	100	4.7619	36.3	50.1
PNFGHFNJ_14985	1	186	3	186	100	1.76344	35.2	60
PNFGHFNJ_14986	1	108	1	108	100	2	36.3	60
PNFGHFNJ_14987	1	147	14	147	100	2.98639	35.4	45.7
PNFGHFNJ_14988	1	210	2	210	100	1.42857	36	50
PNFGHFNJ_14989	1	126	16	126	100	2.8254	37.3	46.2
PNFGHFNJ_14990	1	111	16	111	100	7.92793	36.7	55.6
PNFGHFNJ_14991	1	180	24	180	100	9.93889	37.4	56.3
PNFGHFNJ_14992	1	111	26	111	100	11.7658	37.6	40
PNFGHFNJ_14993	1	141	31	141	100	15.8156	37.6	58.3
PNFGHFNJ_14994	1	333	44	333	100	8.36036	36.2	51.8
PNFGHFNJ_14995	1	201	10	201	100	8.0398	37.7	57.2
PNFGHFNJ_14996	1	267	52	267	100	11.1423	35.6	49.8
PNFGHFNJ_14997	1	144	13	144	100	5.65972	37.3	58.8
PNFGHFNJ_14998	1	156	7	156	100	6.65385	35.5	60
PNFGHFNJ_14999	1	168	8	168	100	3.41667	37.9	55
PNFGHFNJ_15000	1	252	26	252	100	8.36508	36.6	56.8
PNFGHFNJ_15001	1	258	13	258	100	5.00775	38.2	56.9
PNFGHFNJ_15002	1	105	7	105	100	4.37143	36.8	48.6
PNFGHFNJ_15003	1	300	16	300	100	5.89	36.4	57.5
PNFGHFNJ_15004	1	276	22	276	100	6.3913	37.2	55.2
PNFGHFNJ_15005	1	231	18	231	100	6	35.8	52.9
PNFGHFNJ_15006	1	153	10	153	100	4.44444	37.8	60
PNFGHFNJ_15007	1	171	16	171	100	7.30409	37	51.2
PNFGHFNJ_15008	1	237	65	237	100	10.3207	36.2	35.5
PNFGHFNJ_15009	1	195	22	195	100	6.48205	36.5	50.5
PNFGHFNJ_15010	1	147	12	147	100	4.90476	36.7	60
PNFGHFNJ_15011	1	159	8	159	100	6.37736	35.6	56.5
PNFGHFNJ_15012	1	162	16	162	100	4.18519	35.2	60
PNFGHFNJ_15013	1	246	20	246	100	6.57317	36.4	53.8
PNFGHFNJ_15014	1	126	14	126	100	5.69841	36.5	48.6
PNFGHFNJ_15015	1	294	14	294	100	4.93878	37.5	51.4
PNFGHFNJ_15016	1	192	6	192	100	3.41667	34.5	60
PNFGHFNJ_15017	1	261	4	261	100	2.35249	38.1	60
PNFGHFNJ_15018	1	285	14	285	100	3.45965	37.9	51.4
PNFGHFNJ_15019	1	333	7	333	100	2.6967	37.6	56
PNFGHFNJ_15020	1	207	4	207	100	2.15942	35.1	60
PNFGHFNJ_15021	1	294	2	294	100	1.48639	35.3	50
PNFGHFNJ_15022	1	261	6	261	100	1.83908	37.4	50
PNFGHFNJ_15023	1	132	2	132	100	1.90909	37	53
PNFGHFNJ_15024	1	195	10	195	100	2.2359	36.4	49
PNFGHFNJ_15025	1	216	6	216	100	1.98611	35.3	50.7
PNFGHFNJ_15026	1	231	10	231	100	2.24242	36.1	42
PNFGHFNJ_15027	1	222	4	222	100	1.34685	32.4	60
PNFGHFNJ_15028	1	219	24	219	100	9.44292	37	60
PNFGHFNJ_15029	1	246	24	246	100	11.4472	37.7	58.8
PNFGHFNJ_15030	1	231	32	231	100	9.28139	36.6	52
PNFGHFNJ_15031	1	114	16	114	100	7.98246	37.2	57.5
PNFGHFNJ_15032	1	117	16	117	100	9.91453	35.7	50.8
PNFGHFNJ_15033	1	111	34	111	100	14.3063	37.1	56.6
PNFGHFNJ_15034	1	162	12	162	100	9.12346	37.9	60
PNFGHFNJ_15035	1	204	12	204	100	5.56863	37	56.7
PNFGHFNJ_15036	1	324	24	324	100	6.85185	37	58.8
PNFGHFNJ_15037	1	141	6	141	100	5.23404	37.6	60
PNFGHFNJ_15038	1	147	6	147	100	3.10204	36.2	60
PNFGHFNJ_15039	1	252	14	252	100	5.2619	36.3	60
PNFGHFNJ_15040	1	285	10	285	100	5.07018	38	60
PNFGHFNJ_15041	1	159	4	159	100	4.86792	36.9	60
PNFGHFNJ_15042	1	126	20	126	100	8.15873	38	58
PNFGHFNJ_15043	1	156	12	156	100	5.52564	35.3	60
PNFGHFNJ_15044	1	177	26	177	100	11.2881	36.9	57.6
PNFGHFNJ_15045	1	234	28	234	100	6.66667	35.7	49.2
PNFGHFNJ_15046	1	333	22	333	100	4.87387	36.9	52.6
PNFGHFNJ_15047	1	246	12	246	100	4.21138	38.1	58.8
PNFGHFNJ_15048	1	231	8	231	100	4.83117	38.2	60
PNFGHFNJ_15049	1	315	14	315	100	4.22222	37.7	55.7
PNFGHFNJ_15050	1	282	12	282	100	4.46454	34.7	55
PNFGHFNJ_15051	1	147	13	147	100	3.87755	36.8	56.9
PNFGHFNJ_15052	1	213	5	213	100	3.59155	38.3	57.2
PNFGHFNJ_15053	1	234	2530	234	100	331.628	37.5	6.99
PNFGHFNJ_15054	1	243	7	243	100	3.49794	36.4	60
PNFGHFNJ_15055	1	255	7	255	100	3.1451	38.2	60
PNFGHFNJ_15056	1	246	21	246	100	4.33333	37.2	56.8
PNFGHFNJ_15057	1	225	18	225	100	7.48	35.4	52.9
PNFGHFNJ_15058	1	210	24	210	100	4.86667	36.4	47.7
PNFGHFNJ_15059	1	222	24	222	100	4.63964	36.8	44.1
PNFGHFNJ_15060	1	189	5	189	100	3.31217	38	57.2
PNFGHFNJ_15061	1	264	25	264	100	3.83333	36.4	45
PNFGHFNJ_15062	1	126	5	126	100	6.77778	37.7	36.8
PNFGHFNJ_15063	1	162	5	162	100	1.71605	38.2	60
PNFGHFNJ_15064	1	165	8	165	100	3.95152	37.9	60
PNFGHFNJ_15065	1	129	4	129	100	2.3876	32.4	60
PNFGHFNJ_15066	1	123	1	123	100	1.18699	38.3	60
PNFGHFNJ_15067	1	207	3	207	100	1.50242	37.9	60
PNFGHFNJ_15068	1	90	1	90	100	1.84444	38.1	60
PNFGHFNJ_15069	1	276	3	276	100	1.52174	37.3	60
PNFGHFNJ_15070	1	189	1	189	100	1.48148	33.9	46
PNFGHFNJ_15071	1	210	24	210	100	4.05714	36	50.1
PNFGHFNJ_15072	1	228	15	228	100	1.49123	38	60
PNFGHFNJ_15073	1	168	25	168	100	17.2738	37.7	60
PNFGHFNJ_15074	1	240	29	240	100	12.475	36.9	56.3
PNFGHFNJ_15075	1	135	20	135	100	8.68148	36.9	58
PNFGHFNJ_15076	1	144	14	144	100	10.7083	36.7	60
PNFGHFNJ_15077	1	156	14	156	100	7.35897	36.9	60
PNFGHFNJ_15078	1	111	16	111	100	8.28829	37.2	50.5
PNFGHFNJ_15079	1	315	28	315	100	7.87302	36.1	54.7
PNFGHFNJ_15080	1	156	16	156	100	6.76923	36	60
PNFGHFNJ_15081	1	222	20	222	100	8.72973	35	59.9
PNFGHFNJ_15082	1	144	16	144	100	5.65278	37.3	51.8
PNFGHFNJ_15083	1	126	21	126	100	5.77778	37.7	44.4
PNFGHFNJ_15084	1	216	37	216	100	9.78704	37.2	50.4
PNFGHFNJ_15085	1	195	16	195	100	5.44615	38.1	57.5
PNFGHFNJ_15086	1	234	14	234	100	7.23077	37.4	50
PNFGHFNJ_15087	1	237	14	237	100	4	37.1	52.3
PNFGHFNJ_15088	1	120	10	120	100	4.96667	37	60
PNFGHFNJ_15089	1	273	8	273	100	4.24908	36.4	57.5
PNFGHFNJ_15090	1	300	36	300	100	6.17333	36.7	46
PNFGHFNJ_15091	1	240	16	240	100	5.0625	36.6	53.2
PNFGHFNJ_15092	1	156	8	156	100	4.05128	37.1	60
PNFGHFNJ_15093	1	165	4	165	100	3.4303	37.8	60
PNFGHFNJ_15094	1	150	6	150	100	3.85333	38.1	60
PNFGHFNJ_15095	1	234	14	234	100	5.08547	37.9	56.9
PNFGHFNJ_15096	1	261	22	261	100	4.91954	35.1	44.4
PNFGHFNJ_15097	1	126	6	126	100	2.92063	38.2	60
PNFGHFNJ_15098	1	339	17	339	100	4.58407	36.2	55.8
PNFGHFNJ_15099	1	339	23	339	100	4.23304	36.7	55.7
PNFGHFNJ_15100	1	132	6	132	100	3.13636	37.1	57.3
PNFGHFNJ_15101	1	126	1	126	100	2	33.4	60
PNFGHFNJ_15102	1	189	7	189	100	2.31746	35.7	54.3
PNFGHFNJ_15103	1	96	2	96	100	1.26042	37.5	60
PNFGHFNJ_15104	1	339	12	339	100	1.88791	38.2	48.7
PNFGHFNJ_15105	1	204	10	204	100	4.14706	36.9	49.2
PNFGHFNJ_15106	1	306	9	306	100	1.51634	34.8	54.7
PNFGHFNJ_15107	1	216	32	216	100	11.5926	36.6	43.1
PNFGHFNJ_15108	1	159	18	159	100	9.85535	36.3	54.7
PNFGHFNJ_15109	1	264	51	264	100	12.75	36.8	50.1
PNFGHFNJ_15110	1	168	42	168	100	8.97619	37	46
PNFGHFNJ_15111	1	147	26	147	100	10.9796	36.8	56.9
PNFGHFNJ_15112	1	162	8	162	100	8.01235	36	60
PNFGHFNJ_15113	1	165	6	165	100	5.80606	37.5	60
PNFGHFNJ_15114	1	177	19	177	100	5.55932	36.9	40.9
PNFGHFNJ_15115	1	126	16	126	100	9.38095	36.7	52.5
PNFGHFNJ_15116	1	327	28	327	100	5.81651	36.8	48.4
PNFGHFNJ_15117	1	237	24	237	100	7.76371	36.9	52.3
PNFGHFNJ_15118	1	114	8	114	100	5.07018	37.6	60
PNFGHFNJ_15119	1	111	9	111	100	4.14414	37.3	60
PNFGHFNJ_15120	1	297	19	297	100	6.43098	36.7	58.1
PNFGHFNJ_15121	1	141	6	141	100	3.51773	37.7	53.3
PNFGHFNJ_15122	1	150	6	150	100	3.78667	37.1	60
PNFGHFNJ_15123	1	222	22	222	100	5.74775	36.8	49.1
PNFGHFNJ_15124	1	183	22	183	100	6.16393	37.2	57.5
PNFGHFNJ_15125	1	77	12	77	100	6.1039	36.2	51.8
PNFGHFNJ_15126	1	126	18	126	100	7.73016	34.8	37.3
PNFGHFNJ_15127	1	201	8	201	100	4.04975	38.3	60
PNFGHFNJ_15128	1	237	6	237	100	3.81435	37.1	60
PNFGHFNJ_15129	1	246	12	246	100	4.02439	36.2	59.8
PNFGHFNJ_15130	1	231	14	231	100	7.70563	37.4	58.9
PNFGHFNJ_15131	1	231	17	231	100	5.04762	36.6	50.7
PNFGHFNJ_15132	1	174	8	174	100	4.11494	37.3	56.5
PNFGHFNJ_15133	1	141	7	141	100	4.42553	38	60
PNFGHFNJ_15134	1	126	10	126	100	6.20635	34.2	56
PNFGHFNJ_15135	1	261	13	261	100	3.2069	38.6	49.5
PNFGHFNJ_15136	1	315	6	315	100	2.11111	37.1	56.7
PNFGHFNJ_15137	1	120	10	120	100	3.76667	37.6	53.2
PNFGHFNJ_15138	1	165	3	165	100	2.72727	37.6	57.3
PNFGHFNJ_15139	1	129	2	129	100	1.31008	36.9	60
PNFGHFNJ_15140	1	288	2	288	100	1.50694	36.4	60
PNFGHFNJ_15141	1	303	6	303	100	1.73267	36.9	46.7
PNFGHFNJ_15142	1	135	2	135	100	1.94074	31.5	60
PNFGHFNJ_15143	1	285	2	285	100	1.47368	37.4	60
PNFGHFNJ_15144	1	234	2	234	100	1.2906	34.9	60
PNFGHFNJ_15145	1	150	1	150	100	1	35.4	60
PNFGHFNJ_15146	1	108	3	108	100	2.2963	37	53.3
PNFGHFNJ_15147	1	195	18	195	100	2.55897	36.1	42.2
PNFGHFNJ_15148	1	111	16	111	100	4.57658	36.6	44.9
PNFGHFNJ_15149	1	261	28	261	100	12.0958	37.5	59
PNFGHFNJ_15150	1	153	30	153	100	10.9935	36.3	43.3
PNFGHFNJ_15151	1	99	16	99	100	10.404	37.8	48.1
PNFGHFNJ_15152	1	120	14	120	100	6.66667	37.5	58.6
PNFGHFNJ_15153	1	207	24	207	100	8.69565	36.6	53.3
PNFGHFNJ_15154	1	102	6	102	100	7.43137	37.2	60
PNFGHFNJ_15155	1	315	46	315	100	8.32381	37.3	51.6
PNFGHFNJ_15156	1	141	6	141	100	7.80142	36.5	60
PNFGHFNJ_15157	1	306	16	306	100	6.05882	37.1	57.5
PNFGHFNJ_15158	1	186	20	186	100	5.55914	35.9	43.8
PNFGHFNJ_15159	1	90	10	90	100	5.51111	35.8	52
PNFGHFNJ_15160	1	243	32	243	100	7.5144	36.6	49.9
PNFGHFNJ_15161	1	201	11	201	100	5.21393	37.8	58.7
PNFGHFNJ_15162	1	162	9	162	100	4.56173	36.4	54
PNFGHFNJ_15163	1	282	8	282	100	3.52482	38	59
PNFGHFNJ_15164	1	195	12	195	100	5.61026	37.5	59.3
PNFGHFNJ_15165	1	114	7	114	100	5.29825	38.4	51.4
PNFGHFNJ_15166	1	180	25	180	100	6.43333	35.7	52.5
PNFGHFNJ_15167	1	210	32	210	100	7.61905	36.4	41.1
PNFGHFNJ_15168	1	258	18	258	100	5.05039	36.2	54
PNFGHFNJ_15169	1	162	10	162	100	3.40741	36.7	41.2
PNFGHFNJ_15170	1	144	4	144	100	2.88194	37.1	60
PNFGHFNJ_15171	1	249	10	249	100	3.90361	37	46.2
PNFGHFNJ_15172	1	186	22	186	100	6.53763	35	38.5
PNFGHFNJ_15173	1	159	16	159	100	5.67296	37	56.5
PNFGHFNJ_15174	1	219	10	219	100	3.98174	36.8	57.2
PNFGHFNJ_15175	1	189	5	189	100	3.02116	36.5	60
PNFGHFNJ_15176	1	129	5	129	100	3.70543	34.7	60
PNFGHFNJ_15177	1	198	4	198	100	2.41919	31.7	60
PNFGHFNJ_15178	1	192	6	192	100	2.38542	33.3	56.7
PNFGHFNJ_15179	1	291	14	291	100	4.82818	36.2	56.6
PNFGHFNJ_15180	1	249	7	249	100	3.79116	36.6	60
PNFGHFNJ_15181	1	126	4	126	100	2.14286	37.3	50
PNFGHFNJ_15182	1	246	5	246	100	1.54878	34.1	60
PNFGHFNJ_15183	1	195	9	195	100	5.44615	36.1	58.4
PNFGHFNJ_15184	1	291	28	291	100	8.17869	36	57.1
PNFGHFNJ_15185	1	120	32	120	100	10.4333	35.8	56.9
PNFGHFNJ_15186	1	207	11	207	100	6.62319	36.6	56.4
PNFGHFNJ_15187	1	150	28	150	100	8.86667	36.7	43.6
PNFGHFNJ_15188	1	204	14	204	100	6.94118	37.1	58
PNFGHFNJ_15189	1	234	14	234	100	6.54701	36.9	60
PNFGHFNJ_15190	1	207	12	207	100	4.41546	37.3	60
PNFGHFNJ_15191	1	138	12	138	100	5.33333	36.2	56.7
PNFGHFNJ_15192	1	225	14	225	100	6.27556	37	36.9
PNFGHFNJ_15193	1	201	8	201	100	3.57214	35.6	60
PNFGHFNJ_15194	1	141	6	141	100	4.83688	35.8	60
PNFGHFNJ_15195	1	144	14	144	100	4.09722	35.6	51
PNFGHFNJ_15196	1	189	10	176	93.1217	4.84656	37.1	55.2
PNFGHFNJ_15197	1	240	16	240	100	4.26667	38.1	52.5
PNFGHFNJ_15198	1	117	4	117	100	4.69231	38.1	60
PNFGHFNJ_15199	1	198	7	198	100	2.98485	36.1	60
PNFGHFNJ_15200	1	120	9	120	100	5.29167	34.7	44.2
PNFGHFNJ_15201	1	162	4	162	100	2.97531	37	60
PNFGHFNJ_15202	1	147	6	147	100	3.94558	38	60
PNFGHFNJ_15203	1	249	14	249	100	3.3253	34.4	49.4
PNFGHFNJ_15204	1	177	6	177	100	3.31073	37.8	60
PNFGHFNJ_15205	1	213	6	213	100	2.67606	36.7	60
PNFGHFNJ_15206	1	153	8	153	100	4.30065	38.5	56.5
PNFGHFNJ_15207	1	132	4	132	100	2.34848	36.8	40
PNFGHFNJ_15208	1	246	8	246	100	2.58943	36.8	47.5
PNFGHFNJ_15209	1	192	21	192	100	3.96875	36.4	41.8
PNFGHFNJ_15210	1	156	6	156	100	2.46154	31.1	40.3
PNFGHFNJ_15211	1	198	2	198	100	1.5101	33.4	50
PNFGHFNJ_15212	1	276	4	276	100	1.55072	37.5	52.2
PNFGHFNJ_15213	1	312	10	312	100	2.55769	35.5	53.5
PNFGHFNJ_15214	1	144	10	144	100	2.45833	34.3	48.2
PNFGHFNJ_15215	1	252	18	252	100	1.86508	33.6	51
PNFGHFNJ_15216	1	252	25	252	100	10.2421	36	59.7
PNFGHFNJ_15217	1	168	16	168	100	8.92857	35.6	60
PNFGHFNJ_15218	1	162	48	162	100	12.142	37.5	48.4
PNFGHFNJ_15219	1	105	10	105	100	5.82857	36.7	51.4
PNFGHFNJ_15220	1	216	28	216	100	7.22222	37.4	60
PNFGHFNJ_15221	1	77	22	77	100	26.6494	36.4	55.3
PNFGHFNJ_15222	1	300	18	300	100	4.96667	37.4	52.2
PNFGHFNJ_15223	1	234	12	234	100	5.4188	38.1	60
PNFGHFNJ_15224	1	147	18	147	100	5.76871	36.1	56
PNFGHFNJ_15225	1	165	8	165	100	6.47273	37.8	47.5
PNFGHFNJ_15226	1	183	32	183	100	6.09836	36.4	43.6
PNFGHFNJ_15227	1	174	15	174	100	6.16092	36	45.5
PNFGHFNJ_15228	1	201	11	201	100	3.00498	36.9	51.3
PNFGHFNJ_15229	1	243	10	243	100	4.2428	37.3	58
PNFGHFNJ_15230	1	129	2	129	100	2	38.3	60
PNFGHFNJ_15231	1	297	22	297	100	5.37037	36.8	53.5
PNFGHFNJ_15232	1	195	10	195	100	5.28205	36.5	60
PNFGHFNJ_15233	1	264	6	264	100	3.53788	37.1	56.7
PNFGHFNJ_15234	1	153	11	153	100	3.39869	38	54.5
PNFGHFNJ_15235	1	186	9	186	100	5.3172	34.4	60
PNFGHFNJ_15236	1	120	4	120	100	3.3	37.1	60
PNFGHFNJ_15237	1	159	7	159	100	4.71698	36.8	60
PNFGHFNJ_15238	1	138	28	138	100	7.25362	35.8	46.6
PNFGHFNJ_15239	1	123	11	123	100	5.9187	37.2	47.3
PNFGHFNJ_15240	1	198	11	198	100	4.55556	38.4	55.1
PNFGHFNJ_15241	1	201	6	201	100	3.42289	37.3	57.7
PNFGHFNJ_15242	1	228	10	228	100	4.33333	37.5	58
PNFGHFNJ_15243	1	198	6	198	100	4.06061	36.7	60
PNFGHFNJ_15244	1	195	6	195	100	3.28205	38.3	60
PNFGHFNJ_15245	1	324	10	324	100	3.2284	37.4	60
PNFGHFNJ_15246	1	252	6	252	100	3.55556	35.7	53.5
PNFGHFNJ_15247	1	105	6	105	100	2.41905	36.8	53.5
PNFGHFNJ_15248	1	147	2	147	100	2.63946	37	60
PNFGHFNJ_15249	1	207	6	207	100	2.49758	38.6	57.7
PNFGHFNJ_15250	1	234	26	234	100	6.40171	36.9	48.7
PNFGHFNJ_15251	1	315	39	315	100	11.7587	37.2	58.5
PNFGHFNJ_15252	1	237	15	237	100	3.72996	35.2	44
PNFGHFNJ_15253	1	174	7	174	100	2.59195	37.8	48.6
PNFGHFNJ_15254	1	234	11	234	100	2.28632	37.4	45.5
PNFGHFNJ_15255	1	96	4	96	100	2.39583	38.2	55
PNFGHFNJ_15256	1	105	1	105	100	1.49524	38.1	60
PNFGHFNJ_15257	1	144	4	144	100	2.13889	35.4	45
PNFGHFNJ_15258	1	255	5	255	100	1.57647	35	56
PNFGHFNJ_15259	1	297	82	297	100	28.6936	37.8	60
PNFGHFNJ_15260	1	315	36	315	100	10.2984	38.2	55.1
PNFGHFNJ_15261	1	144	18	144	100	8.59722	37	44.4
PNFGHFNJ_15262	1	153	8	151	98.6928	7.41176	36.7	45
PNFGHFNJ_15263	1	174	25	174	100	5.66092	38	57.2
PNFGHFNJ_15264	1	147	12	147	100	10.0136	35.8	49.3
PNFGHFNJ_15265	1	234	28	234	100	8.65812	37.4	48.6
PNFGHFNJ_15266	1	102	10	102	100	8.15686	37.5	60
PNFGHFNJ_15267	1	153	12	153	100	4.30719	36.7	48.5
PNFGHFNJ_15268	1	306	16	306	100	5.41176	36.8	60
PNFGHFNJ_15269	1	246	10	246	100	5.9187	38.4	58
PNFGHFNJ_15270	1	183	19	183	100	5.43169	36.4	58.9
PNFGHFNJ_15271	1	210	16	210	100	8.61905	35.5	53.9
PNFGHFNJ_15272	1	189	29	189	100	7.66138	35.9	50.2
PNFGHFNJ_15273	1	150	8	150	100	5.45333	36.3	60
PNFGHFNJ_15274	1	240	20	240	100	5.98333	37.4	52
PNFGHFNJ_15275	1	219	12	219	100	5.76256	37.5	60
PNFGHFNJ_15276	1	267	16	267	100	4.44944	38	60
PNFGHFNJ_15277	1	204	6	204	100	4.77451	37.7	56.7
PNFGHFNJ_15278	1	303	34	303	100	6.05281	35.6	47.8
PNFGHFNJ_15279	1	219	20	219	100	6.31963	37.2	57.2
PNFGHFNJ_15280	1	141	8	141	100	4.46809	37	60
PNFGHFNJ_15281	1	240	14	240	100	4.89583	36.5	56.3
PNFGHFNJ_15282	1	210	19	210	100	7.28571	37	60
PNFGHFNJ_15283	1	207	8	207	100	4.94686	38	60
PNFGHFNJ_15284	1	318	99	318	100	15.805	35.4	53.6
PNFGHFNJ_15285	1	132	17	132	100	2.75758	36.5	37.6
PNFGHFNJ_15286	1	159	7	159	100	4.01887	35.8	57.1
PNFGHFNJ_15287	1	228	22	228	100	7.48684	36.6	55.5
PNFGHFNJ_15288	1	168	8	168	100	4.04762	36.4	60
PNFGHFNJ_15289	1	252	16	252	100	4.00794	37	44.1
PNFGHFNJ_15290	1	342	142	342	100	10.4327	37.6	38.7
PNFGHFNJ_15291	1	129	6	129	100	3.14729	37.4	48.2
PNFGHFNJ_15292	1	102	36	102	100	8.90196	37.5	16.4
PNFGHFNJ_15293	1	159	6	159	100	3.38365	36.7	60
PNFGHFNJ_15294	1	120	6	120	100	4.35	38.1	56.7
PNFGHFNJ_15295	1	93	4	93	100	2.4086	38.2	55
PNFGHFNJ_15296	1	123	10	123	100	4.73171	37	57.2
PNFGHFNJ_15297	1	108	6	108	100	4.51852	37.9	60
PNFGHFNJ_15298	1	246	6	246	100	2.79675	37.7	60
PNFGHFNJ_15299	1	315	23	315	100	3.91429	36.7	48.7
PNFGHFNJ_15300	1	171	8	171	100	3.56725	37.4	60
PNFGHFNJ_15301	1	126	8	126	100	4.03175	35.1	58.2
PNFGHFNJ_15302	1	108	11	108	100	3.88889	37.8	49.4
PNFGHFNJ_15303	1	222	28	222	100	8.81982	36.4	48
PNFGHFNJ_15304	1	342	22	342	100	4.09357	36.2	54
PNFGHFNJ_15305	1	171	6	171	100	3.33333	37.4	56.7
PNFGHFNJ_15306	1	132	4	132	100	2.28788	35.8	55
PNFGHFNJ_15307	1	174	1	174	100	1.6954	38.2	60
PNFGHFNJ_15308	1	186	23	186	100	1.63441	35.8	60
PNFGHFNJ_15309	1	207	22	207	100	16.5894	38.1	58.2
PNFGHFNJ_15310	1	234	36	234	100	12.8462	35.8	55.7
PNFGHFNJ_15311	1	213	11	213	100	9.07042	37.4	60
PNFGHFNJ_15312	1	222	20	222	100	9.84685	37.6	59
PNFGHFNJ_15313	1	228	16	228	100	7.99123	37.3	60
PNFGHFNJ_15314	1	93	26	93	100	10.4301	36.2	58.9
PNFGHFNJ_15315	1	120	19	120	100	10.2583	35.9	44.5
PNFGHFNJ_15316	1	222	35	222	100	12.8604	37.2	58.9
PNFGHFNJ_15317	1	219	14	219	100	7.379	36.5	58.6
PNFGHFNJ_15318	1	288	18	288	100	5.93056	36.7	52.2
PNFGHFNJ_15319	1	129	16	129	100	5.96899	37.7	47.6
PNFGHFNJ_15320	1	297	22	297	100	7.45455	36.3	54.5
PNFGHFNJ_15321	1	333	14	333	100	4.81081	37.5	60
PNFGHFNJ_15322	1	135	6	135	100	4.38519	37.6	60
PNFGHFNJ_15323	1	180	8	180	100	4.9	37.9	57.5
PNFGHFNJ_15324	1	105	12	105	100	5.02857	36.7	36
PNFGHFNJ_15325	1	180	6	180	100	3.12222	37.5	60
PNFGHFNJ_15326	1	201	12	201	100	5.04478	36.7	50
PNFGHFNJ_15327	1	270	32	270	100	6.42593	37.2	53.5
PNFGHFNJ_15328	1	156	10	156	100	5.15385	38	60
PNFGHFNJ_15329	1	264	12	264	100	4.98485	37.2	56.7
PNFGHFNJ_15330	1	180	34	180	100	7.34444	35.6	45.8
PNFGHFNJ_15331	1	270	15	270	100	5.32963	36.1	53.2
PNFGHFNJ_15332	1	195	14	195	100	5.04103	35.3	47
PNFGHFNJ_15333	1	180	6	180	100	3.08889	36.6	58.7
PNFGHFNJ_15334	1	255	10	255	100	3.88235	36.3	56
PNFGHFNJ_15335	1	90	6	90	100	3.33333	35.6	60
PNFGHFNJ_15336	1	126	8	126	100	4.61905	36.3	56.5
PNFGHFNJ_15337	1	165	6	165	100	3.66061	37.8	60
PNFGHFNJ_15338	1	132	6	132	100	2.78788	37.5	60
PNFGHFNJ_15339	1	135	10	135	100	5.48148	37.3	52
PNFGHFNJ_15340	1	150	26	150	100	7.2	36.1	49.7
PNFGHFNJ_15341	1	213	3	213	100	2.25352	38.1	60
PNFGHFNJ_15342	1	108	4	108	100	1.42593	33.7	60
PNFGHFNJ_15343	1	231	31	231	100	7.58442	37.4	39.9
PNFGHFNJ_15344	1	216	203	216	100	23.4954	38.1	26.2
PNFGHFNJ_15345	1	237	2	237	100	1.59494	37.6	60
PNFGHFNJ_15346	1	306	4	306	100	1.61765	34	50
PNFGHFNJ_15347	1	291	4	291	100	1.64948	37	50
PNFGHFNJ_15348	1	309	2	309	100	1.47573	37.6	40.5
PNFGHFNJ_15349	1	258	13	256	99.2248	2.06977	36.5	53.9
PNFGHFNJ_15350	1	255	10	255	100	7.38824	36.9	60
PNFGHFNJ_15351	1	108	22	108	100	7.31481	36.9	41.3
PNFGHFNJ_15352	1	171	10	171	100	7.23977	37.9	58.4
PNFGHFNJ_15353	1	213	24	213	100	8.97653	37.2	60
PNFGHFNJ_15354	1	174	9	174	100	5.27586	36.6	48
PNFGHFNJ_15355	1	249	23	249	100	5.80321	35.6	55.5
PNFGHFNJ_15356	1	279	12	279	100	5.5233	36.5	54.4
PNFGHFNJ_15357	1	288	22	288	100	5.90972	35.5	46.6
PNFGHFNJ_15358	1	285	33	285	100	9.96842	37.5	56.2
PNFGHFNJ_15359	1	258	12	258	100	4.82946	37	58.3
PNFGHFNJ_15360	1	252	10	252	100	4.88095	37.9	60
PNFGHFNJ_15361	1	123	6	123	100	3.04065	37.5	60
PNFGHFNJ_15362	1	333	12	333	100	3.75976	37.5	60
PNFGHFNJ_15363	1	93	4	93	100	4.32258	37.8	56.5
PNFGHFNJ_15364	1	150	8	150	100	3.86667	35.1	53.2
PNFGHFNJ_15365	1	192	12	192	100	4.375	37.4	56.7
PNFGHFNJ_15366	1	222	6	222	100	3.82883	37.3	60
PNFGHFNJ_15367	1	270	9	270	100	3.12593	37.8	58.9
PNFGHFNJ_15368	1	150	7	150	100	3.84	36.7	58.6
PNFGHFNJ_15369	1	186	12	186	100	3.75269	36.5	47.7
PNFGHFNJ_15370	1	192	16	192	100	4.70833	36.4	43.2
PNFGHFNJ_15371	1	222	5	222	100	3.43694	37.1	60
PNFGHFNJ_15372	1	288	7	288	100	2.51736	36.9	54.3
PNFGHFNJ_15373	1	258	14	258	100	5.23256	37.8	60
PNFGHFNJ_15374	1	150	12	150	100	4.35333	34.7	53.7
PNFGHFNJ_15375	1	123	10	123	100	4.60163	37.2	54.4
PNFGHFNJ_15376	1	183	4	183	100	2.32787	37.5	55
